,imdb_id,original_title,overview,poster_path,release_date,_id
4198,tt0095647,Mississippi Burning,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his, former Sheriff, partner.",/uSukdUQwx0l4rRuMXNqugR1tu4n.jpg,1988-12-08,3772
4199,tt0054047,The Magnificent Seven,An oppressed Mexican peasant village hires seven gunfighters to help defend their homes.,/7w3JmmyL8GpBvW6BusQfQCSm2h0.jpg,1960-10-22,3773
4200,tt0060897,Return of the Seven,"Chico one of the remaining members of The Magnificent Seven now lives in the town that they (The Seven) helped. One day someone comes and takes most of the men prisoner. His wife seeks out Chris, the leader of The Seven for help. Chris also meets Vin another member of The Seven. They find four other men and they go to help Chico.",/w7FsVNNBOlvEindunQSpLeyt0dT.jpg,1966-10-19,3774
4201,tt0053221,Rio Bravo,"The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies - a disgraced drunk and a cantankerous old cripple - must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.",/x0XFYNOAPROkYaYG8CeS75BJXxC.jpg,1959-03-17,3775
4202,tt0025746,The Scarlet Empress,Young German princess Sophia is married off to Russia's half-mad Grand Duke Peter in the hope of improving the royal blood line.,/xa4t3CU168cVaNYL2g2dRMtSMDH.jpg,1934-05-09,3776
4203,tt0078227,Semi-Tough,A three-way friendship between two free-spirited professional football players and the owner's daughter becomes compromised when two of them become romantically involved.,/lh4bm9KCEObqwYL4m8zzuMJrUCd.jpg,1977-11-18,3777
4204,tt0094082,Suspect,"When a Supreme Court judge commits suicide and his secretary is found murdered, all fingers point to Carl Anderson (Liam Neeson), a homeless veteran who's deaf and mute. But when public defender Kathleen Riley (Cher) is assigned to his case, she begins to believe that Anderson may actually be innocent. Juror Eddie Sanger (Dennis Quaid), a Washington lobbyist, agrees, and together the pair begins their own investigation of events.",/tI210KdrdWo7iNmKrW5MtaM7sko.jpg,1987-10-23,3778
4205,tt0094142,Throw Momma from the Train,"Larry Donner is a author and writing professor who tutors people who want to write books. Larry's life has become a misery when his Ex-wife has published a book he wrote under her name and has gotten rich over it. Owen Lift, one of Larry's students offers Larry to kill Larry's Ex-wife and in return Owen wants Larry to kill his horrible mother. Larry thinks it is a joke, until he learns Owen killed his Ex-wife and he has become the prime suspect.",/mfNI6ILTjDxNBVGcoRq0VZUrxuX.jpg,1987-12-11,3779
4207,tt0081159,Midnight Madness,A genius grad student organizes an all-night treasure hunt in which five rival teams composed of colorful oddballs furiously match wits with one another while trying to locate and decipher various cryptic clues planted ingeniously around Los Angeles.,/vxzQbGOLxOxi6S5wbTGTEcwCwfk.jpg,1980-02-08,3780
4209,tt0060934,The Sand Pebbles,"Engineer Jake Holman arrives aboard the gunboat U.S.S. San Pablo, assigned to patrol a tributary of the Yangtze in the middle of exploited and revolution-torn 1926 China. His iconoclasm and cynical nature soon clash with the ""rice-bowl"" system which runs the ship and the uneasy symbiosis between Chinese and foreigner on the river. Hostility towards the gunboat's presence reaches a climax when the boat must crash through a river-boom and rescue missionaries upriver at China Light Mission.",/zgahpKXixtsmveyl9oPOD7GhmpW.jpg,1966-12-20,3781
4210,tt0041996,Twelve O'Clock High,"In this story of the early days of daylight bombing raids over Germany, General Frank Savage must take command of a ""hard luck"" bomber group. Much of the story deals with his struggle to whip his group into a disciplined fighting unit in spite of heavy losses, and withering attacks by German fighters over their targets. --KC Hunt",/etRoGRnsN3jsrJvOCus6utQZzOh.jpg,1949-12-21,3782
4211,tt0059885,Von Ryan's Express,"Von Ryan's Express stars Frank Sinatra as a POW colonel who leads a daring escape from Nazi Germany by taking over a freight train, but he has to win over the British soldiers he finds himself commanding.",/AjRpQePaDIPLGUnarnJUW7Dvw7G.jpg,1965-06-23,3783
4212,tt0255798,The Animal,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.",/oNxEXmKTZtECHs0bQbI6dQoXYMV.jpg,2001-06-01,3784
4213,tt0161083,What's the Worst That Could Happen?,Thief Kevin Caffery attempts to rob from the home of rich businessman Max Fairbanks. But Fairbanks catches him and steals his cherished ring that his girlfriend gave him. Caffery is then bent on revenge and getting his ring back with the help of his partners.,/4Lobjxn27xcrdHOk6CAVPVTwzKH.jpg,2001-05-31,3785
4214,tt0212815,Big Eden,"Big Eden is a tiny fictional town in northwestern Montana, as Preston Sturges or Frank Capra might have envisioned it. Timber and Cowboy country. This is the story of Henry Hart, a successful New York Artist, who returns to the town of his childhood to care for the ailing grandfather who raised him. Back in Big Eden, Henry must come to terms with his relationship to Dean Stewart, his best friend.",/wAZSjBguUpjWeyhKNy0RFmez8NO.jpg,2000-04-18,3786
4215,tt0251075,Evolution,"A comedy that follows the chaos that ensues when a meteor hits the Earth carrying alien life forms that give new meaning to the term ""survival of the fittest."" David Duchovny, Orlando Jones, Seann William Scott, and Julianne Moore are the only people standing between the aliens and world domination... which could be bad news for the Earth.",/zGwNEPgfCXthetspyTHwvTEbfJG.jpg,2001-06-08,3787
4216,tt0244244,Swordfish,"Rogue agent Gabriel Shear is determined to get his mitts on $9 billion stashed in a secret Drug Enforcement Administration account. He wants the cash to fight terrorism, but lacks the computer skills necessary to hack into the government mainframe. Enter Stanley Jobson, a n'er-do-well encryption expert who can log into anything.",/uJdI3eau8BHgTsrUbAeccnKn0ez.jpg,2001-06-07,3788
4217,tt0254099,The Anniversary Party,"While celebrating their reconciliation and six years of marriage, the American actress Sally Nash (Jennifer Jason Leigh) and the British novelist Joe Therrian (Alan Cumming) receive their close friends, some colleagues and their next door neighbors in a party. Under the effect of Ecstasy, revelations are disclosed and relationships deteriorate among the group.",/lIlMhl2VbsgukBYDHOkAxBFsExU.jpg,2001-05-15,3789
4218,tt0212827,Bride of the Wind,"A biopic of Alma Mahler, the wife of composer Gustav Mahler (as well as Walter Gropius and Franz Werfel), and the mistress of Oskar Kokoschka.",/wZMwQFO80Hry7dxAW3yWqz9EgBm.jpg,2001-06-08,3790
4220,tt0194530,Whatever Happened to Harold Smith?,"It's 1976, and Vinny is a confused teenager who can't decide whether he is a disco king or a proto punk rocker.",/gIg9npmb46nHWdnsa5Eix8faK8d.jpg,2000-03-10,3791
4221,tt0065528,Catch-22,"A bombardier in World War II tries desperately to escape the insanity of the war. However, sometimes insanity is the only sane way to cope with a crazy situation. Catch-22 is a parody of a ""military mentality"" and of a bureaucratic society in general.",/tIg28QBu0vmOexZiVOv2vfrhHmk.jpg,1970-06-24,3792
4222,tt0116344,Forgotten Silver,"An epic documentary chronicling the extraordinary, unbelievable life of pioneer Kiwi filmmaker Colin McKenzie. Or is it?",/yaVk7iuoJXQAuO0AhIoCwBdtD7E.jpg,1995-10-28,3793
4223,tt0102685,Point Break,"In the coastal town of Los Angeles, a gang of bank robbers call themselves The Ex-Presidents commit their crimes while wearing masks of Reagan, Carter, Nixon and Johnson. The F.B.I. believes that the members of the gang could be surfers and send young agent Johnny Utah undercover at the beach to mix with the surfers and gather information.",/zAt6vprHgkQCaQ5n6qwfXd4zAcD.jpg,1991-07-12,3794
4224,tt0098300,Shag,"Summer of 1963. Carson is getting married to her boyfriend so her friends Melaina, Pudge and Luanne take her to Myrtle Beach for one last irresponsible weekend.",/hjZCCyaFfS4XbgEriOxi8nyaXA1.jpg,1989-07-21,3795
4225,tt0086508,Uncommon Valor,A group of Vietnam War veterans re-unite to rescue one of their own left behind and taken prisoner by the Vietnamese...,/7zi8j8T7NKZlcREphMmiXdQKFx6.jpg,1983-12-16,3796
4226,tt0105699,Unlawful Entry,"After a break-in at their house, a couple gets help from one of the cops that answered their call. He helps them install the security system, and begins dropping by on short notice and unofficial patrol, and spends a lot of time discussing the couple's problems with the wife. The husband begins wondering if they're getting too much help.",/mLXiHjg3jAOQf3IM3qN0YQNtmAa.jpg,1992-06-26,3797
4227,tt0092272,Youngblood,A skilled young hockey prospect hoping to attract the attention of professional scouts is pressured to show that he can fight if challenged during his stay in a Canadian minor hockey town. His on-ice activities are complicated by his relationship with the coach's daughter.,/7kAHedM7qX3FrnOuicJu2H0KPWg.jpg,1986-01-31,3798
4228,tt0045810,Gentlemen Prefer Blondes,"Lorelei Lee is a beautiful showgirl engaged to be married to the wealthy Gus Esmond, much to the disapproval of Gus' rich father, Esmond Sr., who thinks that Lorelei is just after his money. When Lorelei goes on a cruise accompanied only by her best friend, Dorothy Shaw, Esmond Sr. hires Ernie Malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage.",/iH9AIwajzpaAmlPzQaoiLrumXED.jpg,1953-07-14,3799
4229,tt0045891,How to Marry a Millionaire,"Three women set out to find eligible millionaires to marry, but find true love in the process.",/6iNuyqB2sgA61Epe90pjy77MJNL.jpg,1953-10-29,3800
4230,tt0051885,Macabre,"A doctor's daughter is kidnapped and buried alive, and he is given just five hours to find and rescue her.",/x9cP5CDHt4Rko68cCrRQihYurYp.jpg,1958-10-01,3801
4231,tt0048605,The Seven Year Itch,"With his family away for their annual summer holiday, Richard Sherman decides he has the opportunity to live a bachelor's life. The beautiful but ditzy blonde from the apartment above catches his eye and they soon start spending time together - maybe a little too much time!",/4oLqx0QbjWFzWtkxRmDLGH47CUJ.jpg,1955-06-01,3802
4232,tt0047574,There's No Business Like Show Business,"Molly and Terry Donahue, plus their three children, are The Five Donahues. Son Tim meets hat-check girl Vicky and the family act begins to fall apart.",/72q5OgHuLkcJOfa2xUoGIfXgxgU.jpg,1954-12-16,3803
